2019-05-23T07:11:12-05:00,27,30.5,475
2019-05-23T07:11:12-05:01,27,30.5,475
2019-05-23T07:11:12-05:02,27,30.5,475
2019-05-23T07:11:12-05:03,27,30.5,475
2019-05-23T07:11:12-05:04,27,30.5,475
2019-05-23T07:11:12-05:05,27,30.5,380
2019-05-23T07:11:12-05:06,27,30.5,475
2019-05-23T07:11:12-05:07,30,30.6,475
2019-05-23T07:11:12-05:08,32,30.6,665
2019-05-23T07:11:12-05:09,80,30.8,475
2019-05-23T07:11:12-05:10,64,30.8,475
2019-05-23T07:11:12-05:11,48,30.8,475
